id,name,instructions,category,image_url,glass,is_popular
1,A1,"Pour all ingredients into a cocktail shaker, mix and serve over ice into a chilled glass.",Cocktail,https://www.thecocktaildb.com/images/media/drink/2x8thr1504816928.jpg,Cocktail glass,false
2,Abc,Layered in a shot glass.,Shot,https://www.thecocktaildb.com/images/media/drink/tqpvqp1472668328.jpg,Shot glass,false
3,Ace,Shake all the ingredients in a cocktail shaker and ice then strain in a cold glass.,Cocktail,https://www.thecocktaildb.com/images/media/drink/l3cd7f1504818306.jpg,Martini glass,false
4,Acid,Pour in the 151 first followed by the 101 served with a Coke or Dr Pepper chaser.,Shot,https://www.thecocktaildb.com/images/media/drink/xuxpxt1479209317.jpg,Shot glass,false
5,At&T,"Pour Vodka and Gin over ice, add Tonic and Stir.",Cocktail,https://www.thecocktaildb.com/images/media/drink/rhhwmp1493067619.jpg,Highball glass,false
6,Adam,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Cocktail,https://www.thecocktaildb.com/images/media/drink/v0at4i1582478473.jpg,Cocktail glass,false
7,A. J.,"Shake ingredients with ice, strain into a cocktail glass, and serve.",Cocktail,https://www.thecocktaildb.com/images/media/drink/l74qo91582480316.jpg,Cocktail glass,false
8,Affair,"Pour schnapps, orange juice, and cranberry juice over ice in a highball glass. Top with club soda and serve.",Cocktail,https://www.thecocktaildb.com/images/media/drink/h5za6y1582477994.jpg,Highball glass,false
9,Avalon,"Fill a tall glass with ice. Layer the Finlandia Vodka, lemon and apple juices, Pisang Ambon, and top up with lemonade. Stir slightly and garnish with a spiralled cucumber skin and a red cherry. The cucumber provides zest and looks attractive. This drink, created by Timo Haimi, took first prize in the 1991 Finlandia Vodka Long Drink Competition.",Cocktail,https://www.thecocktaildb.com/images/media/drink/3k9qic1493068931.jpg,Highball glass,false
10,Apello,Stirr. Grnish with maraschino cherry.,Other,https://www.thecocktaildb.com/images/media/drink/uptxtv1468876415.jpg,Collins glass,false
11,Almeria,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Cocktail,https://www.thecocktaildb.com/images/media/drink/rwsyyu1483388181.jpg,Cocktail glass,false
12,Abilene,Pour all of the ingredients into a highball glass almost filled with ice cubes. Stir well.,Cocktail,https://www.thecocktaildb.com/images/media/drink/smb2oe1582479072.jpg,Highball glass,false
13,Addison,Shake together all the ingredients and strain into a cold glass.,Cocktail,https://www.thecocktaildb.com/images/media/drink/yzva7x1504820300.jpg,Martini glass,false
14,Aviation,Add all ingredients into cocktail shaker filled with ice. Shake well and strain into cocktail glass. Garnish with a cherry.,Cocktail,https://www.thecocktaildb.com/images/media/drink/trbplb1606855233.jpg,Cocktail glass,false
15,Applecar,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Cocktail,https://www.thecocktaildb.com/images/media/drink/sbffau1504389764.jpg,Cocktail glass,false
16,Affinity,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",Cocktail,https://www.thecocktaildb.com/images/media/drink/wzdtnn1582477684.jpg,Cocktail glass,false
17,Acapulco,Combine and shake all ingredients (except mint) with ice and strain into an old-fashioned glass over ice cubes. Add the sprig of mint and serve.,Cocktail,https://www.thecocktaildb.com/images/media/drink/il9e0r1582478841.jpg,Old-fashioned glass,false
18,Alexander,Shake all ingredients with ice and strain contents into a cocktail glass. Sprinkle nutmeg on top and serve.,Cocktail,https://www.thecocktaildb.com/images/media/drink/0clus51606772388.jpg,Cocktail glass,false
19,Avalanche,"Mix in highball glass over ice, shake well.",Other,https://www.thecocktaildb.com/images/media/drink/uppqty1472720165.jpg,Highball glass,false
20,Allegheny,Shake all ingredients (except lemon peel) with ice and strain into a cocktail glass. Top with the twist of lemon peel and serve.,Cocktail,https://www.thecocktaildb.com/images/media/drink/uwvyts1483387934.jpg,Cocktail glass,false
21,Americano,"Pour the Campari and vermouth over ice into glass, add a splash of soda water and garnish with half orange slice.",Cocktail,https://www.thecocktaildb.com/images/media/drink/709s6m1613655124.jpg,Collins glass,false
22,Algonquin,"Combine and shake all ingredients with ice, strain contents into a cocktail glass, and serve.",Cocktail,https://www.thecocktaildb.com/images/media/drink/uwryxx1483387873.jpg,Cocktail glass,false
23,Artillery,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",Cocktail,https://www.thecocktaildb.com/images/media/drink/g1vnbe1493067747.jpg,Cocktail glass,false
24,Afterglow,Mix. Serve over ice.,Cocktail,https://www.thecocktaildb.com/images/media/drink/vuquyv1468876052.jpg,Highball glass,false
25,Addington,Mix both the vermouth's in a shaker and strain into a cold glass. Top up with a squirt of Soda Water.,Cocktail,https://www.thecocktaildb.com/images/media/drink/ib0b7g1504818925.jpg,Cocktail glass,false
26,B-52,Layer ingredients into a shot glass. Serve with a stirrer.,Shot,https://www.thecocktaildb.com/images/media/drink/5a3vg61504372070.jpg,Shot glass,false
27,B-53,"Layer the Kahlua, Sambucca and Grand Marnier into a shot glas in that order. Better than B-52.",Shot,https://www.thecocktaildb.com/images/media/drink/rwqxrv1461866023.jpg,Collins glass,false
28,Bijou,Stir in mixing glass with ice and strain.,Cocktail,https://www.thecocktaildb.com/images/media/drink/rysb3r1513706985.jpg,Cocktail glass,false
29,Boxcar,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.",Cocktail,https://www.thecocktaildb.com/images/media/drink/pwgtpa1504366376.jpg,Whiskey sour glass,false
30,Big Red,Pour ingredients into 1 ounce shot glass.,Shot,https://www.thecocktaildb.com/images/media/drink/yqwuwu1441248116.jpg,Shot glass,false
31,Bellini,"Pour peach purée into chilled flute, add sparkling wine. Stir gently.",Cocktail,https://www.thecocktaildb.com/images/media/drink/eaag491504367543.jpg,Champagne flute,false
32,Bramble,"Fill glass with crushed ice. Build gin, lemon juice and simple syrup over. Stir, and then pour blackberry liqueur over in a circular fashion to create marbling effect. Garnish with two blackberries and lemon slice.",Cocktail,https://www.thecocktaildb.com/images/media/drink/twtbh51630406392.jpg,Old-fashioned glass,false
33,Balmoral,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",Cocktail,https://www.thecocktaildb.com/images/media/drink/vysuyq1441206297.jpg,Cocktail glass,false
34,Bluebird,"In a mixing glass half-filled with crushed ice, combine the gin, triple sec, Curacao, and bitters. Stir well. Strain into a cocktail glass and garnish with the lemon twist and the cherry.",Cocktail,https://www.thecocktaildb.com/images/media/drink/5jhyd01582579843.jpg,Cocktail glass,false
35,Brooklyn,Combine ingredients with ice and stir until well-chilled. Strain into a chilled cocktail glass.,Cocktail,https://www.thecocktaildb.com/images/media/drink/ojsezf1582477277.jpg,Cocktail glass,false
36,Bora Bora,"Prepare in a blender or shaker, serve in a highball glass on the rocks. Garnish with 1 slice of pineapple and one cherry.",Cocktail,https://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,Highball glass,false
37,Boomerang,"In a mixing glass half-filled with ice cubes, combine the gin, vermouth, bitters, and maraschino liqueur. Stir well. Strain into a cocktail glass and garnish with the cherry.",Cocktail,https://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,Cocktail glass,false
38,Barracuda,"Shake pour ingredients with ice. Strain into glass, top with Sparkling wine.",Cocktail,https://www.thecocktaildb.com/images/media/drink/jwmr1x1504372337.jpg,Margarita glass,false
39,Brigadier,Mix ingredients in a warmed mug and stir.,Cocktail,https://www.thecocktaildb.com/images/media/drink/nl89tf1518947401.jpg,Coupe glass,false
40,Broadside,"Half fill the glass with ice cubes. Crush the wormwood and add to ice. Pour rum, scotch and butters, then serve!",Cocktail,https://www.thecocktaildb.com/images/media/drink/l2o6xu1582476870.jpg,Highball glass,false
41,Buccaneer,Pour the corona into an 18oz beer glass pour the bacardi limon into the beer stir very gently.,Beer,https://www.thecocktaildb.com/images/media/drink/upvtyt1441249023.jpg,Beer pilsner,false
42,Brain Fart,Mix all ingredients together. Slowly and gently. Works best if ice is added to punch bowl and soda's are very cold.,Punch,https://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,Punch bowl,false
43,Blackthorn,Stir sloe gin and vermouth with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,Cocktail,https://www.thecocktaildb.com/images/media/drink/dgj92f1616098672.jpg,Cocktail glass,false
44,Bob Marley,Layer in a 2 oz shot glass or pony glass.,Shot,https://www.thecocktaildb.com/images/media/drink/rrqrst1477140664.jpg,Shot glass,false
45,Bible Belt,"Mix all ingredients, and pour over ice.",Other,https://www.thecocktaildb.com/images/media/drink/6bec6v1503563675.jpg,Highball glass,false
46,Bubble Gum,Layer in order into a shot glass.,Shot,https://www.thecocktaildb.com/images/media/drink/spuurv1468878783.jpg,Shot glass,false
47,Bumble Bee,"This is a layered shot. First pour the Bailey's into the shot glass. Then take an upside down spoon and touch it to the inside wall of the glass. Carefully add the Kahlua. Repeat this process for the Sambuca. If done properly, the alcohol will stay separated and resemble a bumble bee. Enjoy!!!",Shot,https://www.thecocktaildb.com/images/media/drink/uwqpvv1461866378.jpg,Shot glass,false
48,Baby Eskimo,"Leave ice-cream out for about 10 minutes. Add ingredients in order, stir with chopstick (butter knife or spoon works too). Consume immediately and often. Nice and light, great for following a heavy drink.",Other,https://www.thecocktaildb.com/images/media/drink/wywrtw1472720227.jpg,Collins glass,false
49,Boston Sour,"Shake juice of lemon, powdered sugar, blended whiskey, and egg white with cracked ice and strain into a whiskey sour glass. Add the slice of lemon, top with the cherry, and serve.",Cocktail,https://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,Whiskey sour glass,false
50,Bahama Mama,Add 2 parts club soda or more or less to taste. Mix it all together and pour over a bunch of ice. Drink with a straw.,Cocktail,https://www.thecocktaildb.com/images/media/drink/tyb4a41515793339.jpg,Highball glass,false
51,Casino,Pour all ingredients into shaker with ice cubes. Shake well. Strain into chilled cocktail glass. Garnish with a lemon twist and a maraschino cherry. Serve without a straw.,Cocktail,https://www.thecocktaildb.com/images/media/drink/1mvjxg1504348579.jpg,Cocktail glass,false
52,Cafe Savoy,"Fill mug almost to top with coffee.Add milk, triple sec and brandy. Stir.",Coffee,https://www.thecocktaildb.com/images/media/drink/vqwptt1441247711.jpg,Coffee mug,false
53,Caipirinha,Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using a muddler or a wooden spoon). Fill the glass with ice and add the Cachaça.,Cocktail,https://usgsomofsav4obpi.public.blob.vercel-storage.com/Caipirinha.png,Old-fashioned glass,true
55,Cuba Libra,Fill tall glass with ice cubes. Add rum. Rub cut edge of lime on rim of glass then squeeze juice into glass. Fill with Coca-Cola. Garnish with lime slice. Enjoy!,Cocktail,https://usgsomofsav4obpi.public.blob.vercel-storage.com/Cuba%20Libre%20Cocktail.png,Highball glass,false
56,Cherry Rum,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Cocktail,https://www.thecocktaildb.com/images/media/drink/twsuvr1441554424.jpg,Cocktail glass,false
57,Cuba Libre,Build all ingredients in a Collins glass filled with ice. Garnish with lime wedge.,Cocktail,https://usgsomofsav4obpi.public.blob.vercel-storage.com/Cuba%20Libre%20Cocktail.png,Highball glass,true
58,Corn N Oil,"Cut the half lime in half again. Add the lime, falernum, and bitters to a rocks glass. Muddle. Add the rum. (Aged Barbados rum such as Plantation 5 Year is recommended). Add ice and stir. Float the blackstrap rum on top. Serve with a straw.",Cocktail,https://www.thecocktaildb.com/images/media/drink/pk6dwi1592767243.jpg,Old-fashioned glass,false
59,Citrus Coke,Pour half of coke in a glass. Then add Bacardi and top it off with the remaining coke. Stir and drink up!,Non-Alcoholic,https://www.thecocktaildb.com/images/media/drink/uyrvut1479473214.jpg,Highball glass,false
60,Casa Blanca,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",Cocktail,https://www.thecocktaildb.com/images/media/drink/usspxq1441553762.jpg,Cocktail glass,false
61,Clover Club,"Dry shake ingredients to emulsify, add ice, shake and served straight up.",Cocktail,https://www.thecocktaildb.com/images/media/drink/t0aja61504348715.jpg,Cocktail glass,false
62,Caipirissima,Same as Caipirinha but instead of cachaca you add WHITE RUM. It's great!!!!!!!!,Cocktail,"https://usgsomofsav4obpi.public.blob.vercel-storage.com/Caipirinha.png ",Collins glass,false
63,City Slicker,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",Cocktail,https://www.thecocktaildb.com/images/media/drink/dazdlg1504366949.jpg,Cocktail glass,false
65,Chicago Fizz,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",Cocktail,https://www.thecocktaildb.com/images/media/drink/qwvwqr1441207763.jpg,Highball glass,false
66,Cosmopolitan,Add all ingredients into cocktail shaker filled with ice. Shake well and double strain into large cocktail glass. Garnish with lime wheel.,Cocktail,https://usgsomofsav4obpi.public.blob.vercel-storage.com/Cosmopolitan%20Cocktail.png,Cocktail glass,true
67,Coffee-Vodka,"Boil water and sugar until dissolved. Turn off heat. Slowly add dry instant coffee and continue stirring. Add a chopped vanilla bean to the vodka, then combine the cooled sugar syrup and coffee solution with the vodka. Cover tightly and shake vigorously each day for 3 weeks. Strain and filter. Its also best to let the sugar mixture cool completely so the vodka won't evaporate when its added. If you like a smoother feel to the liqueur you can add about 1 teaspoon of glycerine to the finished product.",Liqueur,https://www.thecocktaildb.com/images/media/drink/qvrrvu1472667494.jpg,Collins glass,false
68,Casino Royale,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.",Cocktail,https://www.thecocktaildb.com/images/media/drink/3qpv121504366699.jpg,Whiskey sour glass,false
69,Corpse Reviver,"Shake, strain, straight up, cocktail glass rinsed with absinthe.",Cocktail,https://www.thecocktaildb.com/images/media/drink/gifgao1513704334.jpg,Cocktail glass,false
70,Chocolate Milk,"Put the milk in the bottom, pour the Liquer on top and add the dash of amaretto. Do not mix. SLAM IT!",Shot,https://www.thecocktaildb.com/images/media/drink/j6q35t1504889399.jpg,Shot glass,false
71,Clove Cocktail,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",Cocktail,https://www.thecocktaildb.com/images/media/drink/qxvtst1461867579.jpg,Cocktail glass,false
72,Coffee Liqueur,"Combine coffee, sugar and water. Simmer 1 hour and let cool. Add vanilla and vodka. Age in sealed jar 2 to 3 weeks.",Liqueur,https://www.thecocktaildb.com/images/media/drink/ryvtsu1441253851.jpg,Collins glass,false
73,Coke And Drops,"Take a glass, pour the Coke in the glass, then you take 7 drops of lemon juice. Granish with a lemon slice on the rim of the glass.",Non-Alcoholic,https://www.thecocktaildb.com/images/media/drink/yrtxxp1472719367.jpg,Cocktail glass,false
74,Chocolate Drink,"Melt the bar in a small amount of boiling water. Add milk. Cook over low heat, whipping gently (with a whisk, i would assume) until heated well. Don't let it boil! Serve in coffee mug.",Rich & Creamy,https://www.thecocktaildb.com/images/media/drink/q7w4xu1487603180.jpg,Coffee mug,false
75,Cranberry Punch,"Combine first four ingredients. Stir until sugar is dissolved, chill. Then add ginger ale just before serving. Add ice ring to keep punch cold.",Punch,https://www.thecocktaildb.com/images/media/drink/mzgaqu1504389248.jpg,Punch bowl,false
76,Derby,Pour all ingredients into a mixing glass with ice. Stir. Strain into a cocktail glass. Garnish with a sprig of fresh mint in the drink.,Cocktail,https://www.thecocktaildb.com/images/media/drink/52weey1606772672.jpg,Cocktail glass,false
77,Diesel,Pour the lager first then add the blackcurrant cordial. Top up with the cider. The colour sholud be very dark approaching the colour of Guiness.,Beer,https://www.thecocktaildb.com/images/media/drink/sxrrqq1454512852.jpg,Pint glass,false
78,Daiquiri,Pour all ingredients into shaker with ice cubes. Shake well. Strain in chilled cocktail glass.,Cocktail,https://usgsomofsav4obpi.public.blob.vercel-storage.com/Daiquiri%20Cocktail.png,Cocktail glass,true
79,Danbooka,Pour it in and mix it.,Coffee,https://www.thecocktaildb.com/images/media/drink/vurrxr1441246074.jpg,Coffee mug,false
80,Downshift,"Start with the Sprite. Next comes the tequila. After that, add the Minute Maid Fruit Punch, then float the 151. Rocks optional.",Punch,https://www.thecocktaildb.com/images/media/drink/y36z8c1503563911.jpg,Hurricane glass,false
81,Dragonfly,"In a highball glass almost filled with ice cubes, combine the gin and ginger ale. Stir well. Garnish with the lime wedge.",Cocktail,https://www.thecocktaildb.com/images/media/drink/uc63bh1582483589.jpg,Highball glass,false
82,Dry Martini,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",Cocktail,https://usgsomofsav4obpi.public.blob.vercel-storage.com/Dry%20Martini%20Cocktail.png,Cocktail glass,true
83,Dry Rob Roy,"In a mixing glass half-filled with ice cubes, combine the Scotch and vermouth. Stir well. Strain into a cocktail glass. Garnish with the lemon twist.",Cocktail,https://www.thecocktaildb.com/images/media/drink/typuyq1439456976.jpg,Cocktail glass,false
84,Dirty Nipple,This is a layered shot - the Bailey's must be on top.,Shot,https://www.thecocktaildb.com/images/media/drink/vtyqrt1461866508.jpg,Shot glass,false
85,Dirty Martini,"Pour the vodka, dry vermouth and olive brine into a cocktail shaker with a handful of ice and shake well. Rub the rim of a martini glass with the wedge of lemon. Strain the contents of the cocktail shaker into the glass and add the olive. A dirty Martini contains a splash of olive brine or olive juice and is typically garnished with an olive.",Cocktail,https://www.thecocktaildb.com/images/media/drink/vcyvpq1485083300.jpg,Cocktail glass,false
86,Darkwood Sling,"There are many good cherry liqueurs you can use, but I prefere Heering. Add one share of the liqueur. Then you add one share of Soda. For a sour sling use Tonic (most people prefer the drink without Tonic). Afterwards you fill the glass with Orange Juice and ice cubes.",Non-Alcoholic,https://www.thecocktaildb.com/images/media/drink/sxxsyq1472719303.jpg,Cocktail glass,false
88,Dark Caipirinha,Muddle the sugar into the lime wedges in an old-fashioned glass. Fill the glass with ice cubes. Pour the cachaca into the glass. Stir well.,Cocktail,https://www.thecocktaildb.com/images/media/drink/uwstrx1472406058.jpg,Highball glass,false
89,Duchamp's Punch,Shake all ingredients. Double strain in a chilled double old fashioned glass with abig ice cube. Garnish with a couple of lavender sprigs.,Cocktail,https://www.thecocktaildb.com/images/media/drink/g51naw1485084685.jpg,Old-fashioned glass,false
90,Damned If You Do,Pour into shot glass. Put in mouth. Repeat as deemed necessary.,Shot,https://www.thecocktaildb.com/images/media/drink/ql7bmx1503565106.jpg,Shot glass,false
91,Dubonnet Cocktail,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,Cocktail,https://www.thecocktaildb.com/images/media/drink/pfz3hz1582483111.jpg,Cocktail glass,false
92,Drinking Chocolate,"Heat the cream and milk with the cinnamon and vanilla bean very slowly for 15-20 minutes. (If you don't have any beans add 1-2 tsp of vanilla after heating). Remove the bean and cinnamon. Add the chocolate. Mix until fully melted. Serve topped with some very dense fresh whipped cream. Serves 1-2 depending upon how much of a glutton you are. For a richer chocolate, use 4 oz of milk, 4 oz of cream, 4 oz of chocolate. Serve in coffee mug.",Rich & Creamy,https://www.thecocktaildb.com/images/media/drink/u6jrdf1487603173.jpg,Coffee mug,false
93,Death In The Afternoon,"Easy as you like, pour the absinthe into a chilled glass, top with champagne. Must be drunk mid afternoon for the optimum effect.",Cocktail,https://www.thecocktaildb.com/images/media/drink/y7s3rh1598719574.jpg,Margarita glass,false
94,Egg Cream,"Mix syrup and milk in a fountain glass. Add soda water, serve with a straw.",Other,https://www.thecocktaildb.com/images/media/drink/mvis731484430445.jpg,Coffee mug,false
95,Egg Nog #4,"In a small mixer bowl beat egg yolks till blended. Gradually add 1/4 cup sugar, beating at high speed till thick and lemon colored. Stir in milk, stir in rum, bourbon, vanilla, and salt. Chill thoroughly. Whip cream. Wash beaters well. In a large mixer bowl beat egg whites till soft peaks form. Gradually add remaining 1/4 cup sugar, beating to stiff peaks. Fold yolk mixture and whipped cream into egg whites. Serve immediately. Sprinkle nutmeg over each serving. Serve in a punch bowl or another big bowl. NOTE: For a nonalcoholic eggnog, prepare Eggnog as above, except omit the bourbon and rum and increase the milk to 3 cups.",Punch,https://www.thecocktaildb.com/images/media/drink/wpspsy1468875747.jpg,Punch bowl,false
96,English Highball,"Pour brandy, gin, and sweet vermouth into a highball glass over ice cubes. Fill with carbonated water. Add the twist of lemon peel, stir, and serve. (Ginger ale may be substituted for carbonated water, if preferred.)",Cocktail,https://www.thecocktaildb.com/images/media/drink/dhvr7d1504519752.jpg,Highball glass,false
97,Espresso Martini,"Pour ingredients into shaker filled with ice, shake vigorously, and strain into chilled martini glass.",Cocktail,https://usgsomofsav4obpi.public.blob.vercel-storage.com/Espresso%20Martini.png,Cocktail glass,true
98,Espresso Rumtini,Mix together in a cocktail glass. Garnish with some choclate powder and coffee beans.,Cocktail,https://www.thecocktaildb.com/images/media/drink/acvf171561574403.jpg,Cocktail glass,false
99,Egg Nog - Healthy,"Whip egg substitute and sugar together, combine with the two kinds of milk, vanilla, and rum. Mix well. Chill over night. Sprinkle with nutmeg. Makes 6 servings.",Punch,https://www.thecocktaildb.com/images/media/drink/qxuppv1468875308.jpg,Collins glass,false
100,English Rose Cocktail,Rub rim of cocktail glass with lemon juice and dip rim of glass in powdered sugar. Shake all ingredients (except cherry) with ice and strain into sugar-rimmed glass. Top with the cherry and serve.,Cocktail,https://www.thecocktaildb.com/images/media/drink/yxwrpp1441208697.jpg,Cocktail glass,false
101,Elderflower Caipirinha,Take the glass and muddle the lime in it. Fill the glass with crushed ice and add the Cachaca. Stir well and top with some more crushed ice. Garnish with lime and enjoy!,Cocktail,https://www.thecocktaildb.com/images/media/drink/dif7a31614006331.jpg,Collins glass,false
102,Egg-Nog - Classic Cooked,"In large saucepan, beat together eggs, sugar and salt, if desired. Stir in 2 cups of the milk. Cook over low heat, stirring constantly, until mixture is thick enough to coat a metal spoon and reaches 160 degrees F. Remove from heat. Stir in remaining 2 cups milk and vanilla. Cover and regfigerate until thoroughly chilled, several hours or overnight. Just before serving, pour into bowl or pitcher. Garnish or add stir-ins, if desired. Choose 1 or several of: Chocolate curls, cinnamon sticks, extracts of flavorings, flavored brandy or liqueur, fruit juice or nectar, ground nutmeg, maraschino cherries, orange slices, peppermint sticks or candy canes, plain brandy, run or whiskey, sherbet or ice-cream, whipping cream, whipped. Serve immediately.",Punch,https://www.thecocktaildb.com/images/media/drink/quxsvt1468875505.jpg,Pitcher,false
103,Empellón Cocina's Fat-Washed Mezcal,"To ensure that your pork fat is just as delicious as theirs, here’s their adobo marinade and what to do with it (you’ll also need a rack of ribs): 4 ancho chiles, 8 guajillo chiles and 4 chipotle chiles, plus 4 cloves roasted garlic, half a cup of cider vinegar, a quarter teaspoon of Mexican oregano, 1 teaspoon of ground black pepper, a whole clove, a quarter teaspoon of ground cinnamon and a half teaspoon of ground cumin. Toast the dried chiles and soak in water for at least an hour until they are rehydrated. Drain and discard the soaking liquid. Combine the soaked chiles with the remaining ingredients and purée until smooth. Cold smoke a rack of baby back pork ribs by taking a large hotel pan with woodchips on one side and charcoal on the other. Place another, smaller, pan with pork ribs, above the charcoal/woodchip pan. Ignite the charcoal, being careful to not ignite the woodchips. Cover both pans with foil and allow to smoke for 10-15 minutes, until desired level of smoke is achieved, then coat with adobo marinade and wrap in tin foil prior to placing ribs in a 300 degree oven for 7 hours. When the ribs have cooled, strain off the fat and use for the infusion. If you’re having a hard time coming up to the same kind of volume of fat, make up the balance with pork lard from a butcher. To get the same depth of flavor without the ribs, heat up the fat in a pot with a few spoons of the marinade. Once you’ve got your tub of seasoned pork fat in cooled liquid form, pour equal amounts of Ilegal Joven mezcal and fat into a sealable container. Seal the container and give it a really good shake, then put it in the freezer overnight. When the whole thing is separated and congealed, pour it through a fine mesh chinoise. If you don’t have a chinoise, try a fine mesh strainer, or if you don’t have one of those, try spooning off most of the fat. There will be some beads of orange fat left in the strained mezcal: run that through a few layers of cheesecloth (or coffee filters in a pinch) to get rid of the last of it. The mezcal is now ready for drinking, straight-up or in a cocktail. Habanero tincture Slice habaneros and add 2 ounces Ilegal Joven mezcal. Allow to sit overnight or until desired level of heat is achieved. Cocktail Combine mezcal and chocolate liqueur in a mixing glass with ice and stir for 45 seconds. Strain into chilled coupe. Carefully ""sink"" the coffee liqueur down the inside of the coupe over a spoon. Garnish with 5 drops habanero tincture.",Cocktail,https://www.thecocktaildb.com/images/media/drink/osgvxt1513595509.jpg,Beer glass,false
104,Frosé,"Step 1 Pour rosé into a 13x9"" pan and freeze until almost solid (it won't completely solidify due to the alcohol), at least 6 hours. Step 2 Meanwhile, bring sugar and ½ cup water to a boil in a medium saucepan; cook, stirring constantly, until sugar dissolves, about 3 minutes. Add strawberries, remove from heat, and let sit 30 minutes to infuse syrup with strawberry flavor. Strain through a fine-mesh sieve into a small bowl (do not press on solids); cover and chill until cold, about 30 minutes. Step 3 Scrape rosé into a blender. Add lemon juice, 3½ ounces strawberry syrup, and 1 cup crushed ice and purée until smooth. Transfer blender jar to freezer and freeze until frosé is thickened (aim for milkshake consistency), 25–35 minutes. Step 4 Blend again until frosé is slushy. Divide among glasses. Step 5 Do Ahead: Rosé can be frozen 1 week ahead.",Cocktail,https://www.thecocktaildb.com/images/media/drink/b4cadp1619695347.jpg,Cocktail glass,false
